id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_encoded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3694102854,11229,7500.0,2,False,47,4871,5,4,2,30,36,36,18343,9673,51,0,1,0,0,0,0,0,1,1,1
3694102792,11229,9166.666666666666,0,False,47,4871,5,6,2,30,20,36,4018,9673,51,0,1,0,0,0,0,0,1,1,1
3693055053,1681,14500.0,28,False,47,29372,5,5,2,30,20,36,3139,7579,51,0,1,0,0,0,0,0,1,1,1
3699402964,8795,7500.0,2,False,47,4075,5,1,1,12,19,34,8822,6950,51,0,1,0,0,0,0,0,1,1,1
3697399128,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1849,1876,51,0,1,0,0,0,0,0,1,1,1
3697399167,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1849,1876,51,0,1,0,0,0,0,0,1,1,1
3757480507,43325,11433.84,5,True,47,799,2,4,2,30,20,36,15268,8211,51,1,0,0,0,0,0,0,1,1,1
3699402963,8795,7500.0,0,False,47,4075,5,2,1,21,22,36,8617,6950,51,0,1,0,0,0,0,0,1,1,1
3694101605,11229,7500.0,1,False,47,4871,5,6,2,30,35,20,5177,9673,51,0,1,0,0,0,0,0,1,1,1
3697399228,18401,6054.166666666667,0,False,47,2125,5,2,1,30,20,36,1848,1876,51,0,1,0,0,0,0,0,1,1,1
3694111606,3743,7500.0,0,False,47,17859,5,4,1,30,20,36,6612,7315,51,0,1,0,0,0,0,0,1,1,1
3694102316,11229,6166.666666666667,3,False,47,4871,5,2,2,30,36,36,18268,9673,51,0,1,0,0,0,0,0,1,1,1
3694105845,11056,3432.0,0,True,47,13804,2,2,3,30,20,26,14730,4532,51,0,1,0,0,0,0,0,1,1,1
3701314241,21984,7500.0,37,False,47,3378,5,2,1,13,35,36,17669,5530,51,0,1,0,0,0,0,0,1,1,1
3694117053,3743,5808.0,0,False,47,17859,2,4,1,20,21,36,6613,7315,51,0,1,0,0,0,0,0,1,1,1
3699403960,8795,7500.0,0,False,47,4075,5,2,1,20,21,36,6785,6950,51,0,1,0,0,0,0,0,1,1,1
3701302764,5887,12672.0,48,False,47,1336,2,3,3,12,19,34,2534,5912,51,1,0,0,0,0,0,0,1,1,1
3697380587,2432,7500.0,3,False,47,13783,5,1,1,20,21,36,2694,3766,51,0,1,0,0,0,0,0,1,1,1
3757471247,777243,6666.666666666667,0,False,47,329,5,4,3,30,35,36,13529,788,51,0,1,0,0,0,0,0,1,1,1
3694122141,2859,5720.0,0,False,47,10657,2,1,1,20,30,36,18376,966,51,0,1,0,0,0,0,0,1,1,1
3701302242,7684,7500.0,8,False,47,20835,5,4,3,30,20,36,10054,7743,51,0,1,0,0,0,0,0,1,1,1
3755573034,9464,7500.0,0,False,47,3547,5,3,3,30,36,36,554,9118,51,0,1,0,0,0,0,0,1,1,1
3701301955,5887,12672.0,48,False,47,1336,2,3,3,12,19,34,2534,5912,51,1,0,0,0,0,0,0,1,1,1
3697379817,2432,7500.0,0,False,47,13783,5,1,1,30,20,36,18945,3766,51,0,1,0,0,0,0,0,1,1,1
3748834989,2859,14500.0,0,False,47,10657,5,4,1,20,30,36,16729,966,51,0,1,0,0,0,0,0,1,1,1
3701320507,37520,3432.0,17,False,47,212,2,4,1,35,36,36,4586,8978,51,0,1,0,0,0,0,0,1,1,1
3757464680,6044,4400.0,48,True,47,1989,2,3,3,30,36,36,18894,10188,51,0,1,0,0,0,0,0,1,1,1
3694102843,5235,5208.333333333333,0,False,47,12986,5,3,3,20,30,36,18294,5053,51,0,1,0,0,0,0,0,1,1,1
3749348717,5815,7500.0,0,False,47,5236,5,4,1,27,34,36,18957,5907,51,0,1,0,0,0,0,0,1,1,1
3693071211,34616,7500.0,0,False,47,143,5,4,3,20,34,36,18977,915,51,0,1,0,0,0,0,0,1,1,1
3694114300,3743,12912.5,0,False,47,17859,5,4,1,30,20,36,18956,7315,51,0,1,0,0,0,0,0,1,1,1
3757715400,15228,4416.666666666667,3,False,47,2063,5,3,3,30,20,19,11014,2462,51,0,1,0,0,0,0,0,1,1,1
3699406096,17246,7500.0,0,False,47,173,5,4,3,30,20,36,18978,7451,51,0,1,0,0,0,0,0,1,1,1
3749344780,45346,5208.333333333333,0,False,47,366,5,4,3,30,36,36,18261,8999,51,0,1,0,0,0,0,0,1,1,1
3697377878,2432,7500.0,2,False,47,13783,5,3,1,29,36,36,19210,3766,51,0,1,0,0,0,0,0,1,1,1
3693057122,47024,10560.0,1,False,47,26,2,4,3,30,36,36,18975,2298,51,0,0,0,0,1,0,0,1,1,1
3749350681,5815,7500.0,0,False,47,5236,5,2,1,12,19,34,14804,5907,51,0,1,0,0,0,0,0,1,1,1
3699405487,17246,7500.0,0,False,47,173,5,6,3,30,20,36,18980,7451,51,0,1,0,0,0,0,0,1,1,1
3757473401,0,7083.333333333333,1,False,47,10,5,3,3,30,20,36,2296,9593,53,0,1,0,0,0,0,0,1,1,1
3757482933,37520,4840.0,0,False,47,212,2,4,1,30,36,36,2296,8978,51,1,0,0,0,0,0,0,1,1,1
3749350047,8781,5000.0,4,False,47,117,5,3,3,30,35,13,12243,8913,51,0,1,0,0,0,0,0,1,1,1
3757715665,5507,10446.666666666666,0,False,47,8996,5,4,1,30,20,36,6831,2374,51,0,1,0,0,0,0,0,1,1,1
3693599826,11229,9791.666666666666,0,False,47,4871,5,6,2,30,36,36,4018,9673,51,0,1,0,0,0,0,0,1,1,1
3757717757,6044,7480.0,5,False,47,1989,2,4,3,30,19,36,1810,10188,51,1,0,0,0,0,0,0,1,1,1
3699404719,17246,7500.0,0,False,47,173,5,4,3,30,20,36,18949,7451,51,0,1,0,0,0,0,0,1,1,1
3697377872,2432,7500.0,0,False,47,13783,5,3,1,29,36,36,1823,3766,51,0,1,0,0,0,0,0,1,1,1
3697377875,2432,6679.200000000001,1,False,47,13783,2,1,1,30,20,36,1828,3766,51,0,1,0,0,0,0,0,1,1,1
3749357075,3743,5280.0,0,False,47,17859,2,4,1,30,20,36,18962,7315,51,0,0,0,0,1,0,0,1,1,1
3757468200,35088,10416.666666666666,0,True,47,852,5,4,1,29,34,21,6479,4893,51,0,1,0,0,0,0,0,1,1,1
3749353173,5815,7500.0,0,False,47,5236,5,4,1,30,20,36,18981,5907,51,0,1,0,0,0,0,0,1,1,1
3694103127,3741,8125.0,2,False,47,17667,5,4,3,30,36,36,16236,5002,51,0,1,0,0,0,0,0,1,1,1
3749348113,11229,7500.0,0,False,47,4871,5,4,1,30,36,36,182,9673,51,0,1,0,0,0,0,0,1,1,1
3693068950,13333,5000.0,0,False,47,319,5,4,3,30,20,23,9207,5156,51,0,1,0,0,0,0,0,1,1,1
3693588243,22456,7500.0,3,False,47,2821,5,4,2,30,36,36,586,1089,51,0,1,0,0,0,0,0,1,1,1
3757468744,0,4791.666666666667,3,False,47,10,5,3,2,30,20,36,624,9593,53,0,1,0,0,0,0,0,1,1,1
3748845925,11229,7500.0,1,False,47,4871,5,4,2,30,36,36,8733,9673,51,0,1,0,0,0,0,0,1,1,1
3749357070,3743,12320.0,0,False,47,17859,2,4,1,13,36,36,12249,7315,51,0,0,0,0,1,0,0,1,1,1
3693050106,77153,7500.0,2,False,47,349,5,3,3,30,20,25,18893,7218,51,0,1,0,0,0,0,0,1,1,1
3755588123,49238,7500.0,2,False,47,1164,5,4,3,30,19,36,18949,5001,51,0,1,0,0,0,0,0,1,1,1
3693591009,22456,7500.0,3,False,47,2821,5,2,2,30,36,36,571,1089,51,0,1,0,0,0,0,0,1,1,1
3757469150,44315,7500.0,0,True,47,67,5,3,3,20,30,19,16264,4001,51,0,1,0,0,0,0,0,1,1,1
3749375410,2859,7500.0,1,False,47,10657,5,4,1,20,30,36,16665,966,51,0,1,0,0,0,0,0,1,1,1
3757464983,35088,7500.0,0,False,47,852,5,4,1,34,36,36,16542,4893,51,0,1,0,0,0,0,0,1,1,1
3749370712,2859,7500.0,0,False,47,10657,5,5,1,20,30,36,10276,966,51,0,1,0,0,0,0,0,1,1,1
3693590179,24408,7500.0,5,False,47,905,5,2,3,30,36,36,6,2789,51,0,1,0,0,0,0,0,1,1,1
3757737087,139626,7500.0,2,True,47,74,5,2,3,34,29,36,15459,490,51,0,1,0,0,0,0,0,1,1,1
3693045190,151898,7500.0,0,False,47,36,5,4,2,30,20,36,15346,2218,51,0,1,0,0,0,0,0,1,1,1
3754500717,2432,7500.0,0,False,47,13783,5,4,1,29,36,36,13044,3766,51,0,1,0,0,0,0,0,1,1,1
3757709088,2875,5104.0,0,True,47,899,2,4,3,30,20,36,18934,5395,51,1,0,0,0,0,0,0,1,1,1
3693599674,29308,13333.333333333334,2,False,47,300,5,4,3,30,19,20,4022,8444,51,0,1,0,0,0,0,0,1,1,1
3748847808,11229,7500.0,1,False,47,4871,5,2,2,30,20,36,13529,9673,51,0,1,0,0,0,0,0,1,1,1
3756134295,16742,6354.166666666667,2,False,47,1718,5,2,1,30,20,36,1765,998,51,0,1,0,0,0,0,0,1,1,1
3749352920,3743,6579.166666666667,2,False,47,17859,5,4,1,22,21,36,10347,7315,51,0,1,0,0,0,0,0,1,1,1
3701304956,34177,12500.0,0,False,47,68,5,3,3,30,20,36,18939,3123,51,0,1,0,0,0,0,0,1,1,1
3701326048,18043,9166.666666666666,4,False,47,1907,5,4,3,30,36,36,16021,321,51,0,1,0,0,0,0,0,1,1,1
3754506096,2432,7500.0,1,False,47,13783,5,4,1,29,36,36,1753,3766,51,0,1,0,0,0,0,0,1,1,1
3756113751,5235,8333.333333333334,0,False,47,12986,5,4,3,30,36,36,18949,5053,51,0,1,0,0,0,0,0,1,1,1
3754501604,2432,7500.0,0,False,47,13783,5,3,1,29,36,36,18937,3766,51,0,1,0,0,0,0,0,1,1,1
3757475882,1633447,8125.0,2,False,47,16,5,4,3,30,20,19,16028,6204,51,0,1,0,0,0,0,0,1,1,1
3756113757,5235,6041.666666666667,1,False,47,12986,5,2,3,30,36,36,6917,5053,51,0,1,0,0,0,0,0,1,1,1
3754501600,2432,7500.0,18,False,47,13783,5,1,1,29,34,36,4462,3766,51,0,1,0,0,0,0,0,1,1,1
3749373470,2859,7500.0,3,False,47,10657,5,2,1,20,30,36,8311,966,51,0,1,0,0,0,0,0,1,1,1
3699409002,17246,7500.0,0,False,47,173,5,4,3,30,20,36,1832,7451,51,0,1,0,0,0,0,0,1,1,1
3748847825,11229,6250.0,0,False,47,4871,5,4,2,30,20,36,610,9673,51,0,1,0,0,0,0,0,1,1,1
3748848709,11229,7500.0,3,False,47,4871,5,4,2,30,20,36,16021,9673,51,0,1,0,0,0,0,0,1,1,1
3748847818,11229,7500.0,1,False,47,4871,5,2,2,30,36,36,18934,9673,51,0,1,0,0,0,0,0,1,1,1
3757452111,4983,7500.0,1,False,47,12574,5,4,1,30,35,17,1591,8848,51,0,1,0,0,0,0,0,1,1,1
3757453433,16690,7500.0,0,False,47,2142,2,2,3,30,20,19,18927,2174,51,1,0,0,0,0,0,0,1,1,1
3699404713,17246,7500.0,0,False,47,173,5,4,3,30,20,36,1833,7451,51,0,1,0,0,0,0,0,1,1,1
3748848719,11229,7500.0,1,False,47,4871,5,2,2,30,20,36,19043,9673,51,0,1,0,0,0,0,0,1,1,1
3757731544,139626,9583.333333333334,1,True,47,74,5,4,1,34,29,36,16972,490,51,0,1,0,0,0,0,0,1,1,1
