id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_enconded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3701306957,142596.0,9166.666666666666,1.0,0.0,47.0,60.0,5,4,3,30,36,36,18949,2482,51,0,1,0,0,0,0,0,1,1,1
3757452504,16227.0,7500.0,0.0,0.0,47.0,180.0,5,3,3,35,36,36,20660,10309,51,0,1,0,0,0,0,0,1,1,1
3755585527,1681.0,3520.0,0.0,0.0,47.0,29372.0,2,4,3,30,36,36,624,7579,51,1,0,0,0,0,0,0,1,1,1
3693581852,3743.0,13666.666666666666,0.0,0.0,47.0,17859.0,5,4,1,20,21,36,10217,7315,51,0,1,0,0,0,0,0,1,1,1
3757727686,33274.0,7500.0,0.0,0.0,47.0,448.0,5,4,1,28,36,36,16613,1132,51,0,1,0,0,0,0,0,1,1,1
3757494888,3217283.0,7500.0,0.0,0.0,47.0,10.0,5,4,1,30,20,36,12592,8440,51,0,1,0,0,0,0,0,1,1,1
3755592415,67555.0,7500.0,0.0,0.0,47.0,1881.0,5,4,1,30,20,36,16022,1727,51,0,1,0,0,0,0,0,1,1,1
3757709088,2875.0,5104.0,0.0,1.0,47.0,899.0,2,4,3,30,20,36,18934,5395,51,1,0,0,0,0,0,0,1,1,1
3693585628,3743.0,7695.833333333333,9.0,0.0,47.0,17859.0,5,4,1,13,36,36,16533,7315,51,0,1,0,0,0,0,0,1,1,1
3693587298,3743.0,9933.333333333334,0.0,0.0,47.0,17859.0,5,4,1,23,24,36,16108,7315,51,0,1,0,0,0,0,0,1,1,1
3693045190,151898.0,7500.0,0.0,0.0,47.0,36.0,5,4,2,30,20,36,15346,2218,51,0,1,0,0,0,0,0,1,1,1
3755595168,67555.0,7500.0,0.0,0.0,47.0,1881.0,5,4,1,30,20,36,17142,1727,51,0,1,0,0,0,0,0,1,1,1
3693583733,3743.0,5808.0,0.0,0.0,47.0,17859.0,2,4,1,30,20,36,18381,7315,51,0,1,0,0,0,0,0,1,1,1
3755588123,49238.0,7500.0,2.0,0.0,47.0,1164.0,5,4,3,30,19,36,18949,5001,51,0,1,0,0,0,0,0,1,1,1
3755593413,67555.0,7500.0,0.0,0.0,47.0,1881.0,5,4,1,30,20,36,18985,1727,51,0,1,0,0,0,0,0,1,1,1
3755573034,9464.0,7500.0,0.0,0.0,47.0,3547.0,5,3,3,30,36,36,554,9118,51,0,1,0,0,0,0,0,1,1,1
3693586603,3743.0,4504.166666666667,0.0,0.0,47.0,17859.0,5,4,1,30,20,36,18944,7315,51,0,1,0,0,0,0,0,1,1,1
3757742963,48915.0,8958.333333333334,0.0,0.0,47.0,67.0,5,4,3,30,36,36,586,2710,51,0,1,0,0,0,0,0,1,1,1
3693047412,2393241.0,6666.666666666667,1.0,0.0,47.0,35.0,5,3,3,30,20,36,17081,1113,51,0,1,0,0,0,0,0,1,1,1
3693583730,3743.0,4504.166666666667,0.0,0.0,47.0,17859.0,5,4,1,30,20,36,18944,7315,51,0,1,0,0,0,0,0,1,1,1
3693584674,3743.0,6336.0,1.0,0.0,47.0,17859.0,2,4,1,34,36,36,19211,7315,51,0,1,0,0,0,0,0,1,1,1
3693584676,3743.0,14500.0,0.0,0.0,47.0,17859.0,5,4,1,30,20,36,16667,7315,51,0,1,0,0,0,0,0,1,1,1
