id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,skill_1_encoded,skill_2_encoded,skill_3_encoded,judul_encoded,nama_industri_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_Contract,jenis_pekerjaan_Full-time,jenis_pekerjaan_Internship,jenis_pekerjaan_Other,jenis_pekerjaan_Part-time,jenis_pekerjaan_Temporary,jenis_pekerjaan_Volunteer,tipe_kompensasi_rp,mata_uang_rp
3757418504,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19579,65,940,51,0,0,0,0,1,0,0,1,1
3757418450,2736008,7500.0,0,False,104,170,5,2,1,27,34,36,19625,65,626,51,0,1,0,0,0,0,0,1,1
3757418239,2652881,3942.0,0,False,15,211,5,2,1,34,36,36,14664,55,5186,51,0,1,0,0,0,0,0,1,1
3757418239,2652881,3942.0,0,False,54,211,5,2,1,34,36,36,14664,13,5186,51,0,1,0,0,0,0,0,1,1
3757418239,2652881,3942.0,0,False,25,211,5,2,1,34,36,36,14664,46,5186,51,0,1,0,0,0,0,0,1,1
3757418163,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19570,65,940,51,0,0,0,0,1,0,0,1,1
3757418075,12782,6778.64,0,False,14,1390,5,5,1,23,24,36,10097,33,1901,51,0,1,0,0,0,0,0,1,1
3757418075,12782,6760.0,0,False,13,1390,5,5,1,23,24,36,10097,48,1901,51,0,1,0,0,0,0,0,1,1
3757418041,69154,8579.166666666666,0,False,51,1699,5,4,1,27,34,36,16883,14,4776,51,0,1,0,0,0,0,0,1,1
3757417872,28149455,6778.64,0,False,14,858,5,2,1,31,36,36,3011,33,2160,51,0,1,0,0,0,0,0,1,1
3757417780,16196509,7083.333333333333,0,False,99,1543,5,4,1,27,34,36,17100,21,4349,51,0,1,0,0,0,0,0,1,1
3757417727,16196509,7083.333333333333,0,False,99,1543,5,2,1,27,34,36,18549,21,4349,51,0,1,0,0,0,0,0,1,1
3757417481,80862575,6778.64,0,False,14,500,5,2,1,28,36,36,2761,33,9320,1,0,1,0,0,0,0,0,1,1
3757417400,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19575,65,940,51,0,0,0,0,1,0,0,1,1
3757417385,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19537,65,940,51,0,0,0,0,1,0,0,1,1
3757417345,163068,6041.666666666667,0,False,27,1492,5,4,1,21,22,36,15233,61,1521,51,0,1,0,0,0,0,0,1,1
3757417304,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19576,65,940,51,0,0,0,0,1,0,0,1,1
3757417293,16101273,6778.64,0,False,14,146,5,3,1,27,34,36,18383,33,7802,51,0,1,0,0,0,0,0,1,1
3757417293,16101273,6760.0,0,False,13,146,5,3,1,27,34,36,18383,48,7802,51,0,1,0,0,0,0,0,1,1
3757417183,2567371,5632.0,3,False,92,366,5,4,1,27,34,36,16874,70,126,51,0,1,0,0,0,0,0,1,1
3757416989,31439675,6778.64,0,False,14,65,5,4,1,10,34,36,8290,33,6518,51,0,1,0,0,0,0,0,1,1
3757416961,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19566,65,940,51,0,0,0,0,1,0,0,1,1
3757416745,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19647,65,940,51,0,0,0,0,1,0,0,1,1
3757416578,2494361,9680.0,12,False,96,25512,2,4,1,34,36,36,4516,35,6028,51,0,1,0,0,0,0,0,1,1
3757416542,3579761,3432.0,0,False,34,1974,2,2,1,7,36,36,13765,29,4210,51,0,1,0,0,0,0,0,1,1
3757416466,5905495,3212.0,0,False,88,649,2,3,1,17,18,36,3174,36,1370,10,0,1,0,0,0,0,0,1,1
3757416372,233394,9583.333333333334,0,False,75,1198,5,4,1,28,36,36,5409,30,6040,51,0,1,0,0,0,0,0,1,1
3757416330,808034,7500.0,0,False,104,19163,2,2,1,23,24,36,19628,65,940,51,0,0,0,0,1,0,0,1,1
3757416283,11818084,6778.64,0,False,14,3828,2,4,1,31,36,36,14573,33,2917,51,0,0,0,0,1,0,0,1,1
3757416218,16196509,7083.333333333333,0,False,99,1543,5,4,1,27,34,36,16412,21,4349,51,0,1,0,0,0,0,0,1,1
3757416159,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19533,65,940,51,0,0,0,0,1,0,0,1,1
3757416084,12238,3988.16,1,False,68,2926,2,4,1,18,17,36,2917,31,9567,51,0,1,0,0,0,0,0,1,1
3757416084,12238,3988.16,1,False,70,2926,2,4,1,18,17,36,2917,59,9567,51,0,1,0,0,0,0,0,1,1
3757416059,12238,3520.0,0,False,68,2926,2,4,1,10,28,36,7530,31,9567,51,0,1,0,0,0,0,0,1,1
3757416059,12238,3520.0,0,False,70,2926,2,4,1,10,28,36,7530,59,9567,51,0,1,0,0,0,0,0,1,1
3757416057,3967883,10000.0,0,False,1,1378,5,4,1,13,36,36,14928,20,930,51,0,1,0,0,0,0,0,1,1
3757415937,16205368,4102.56,0,True,4,332,2,4,1,23,24,36,20264,64,2780,10,0,1,0,0,0,0,0,1,1
3757415924,42166,4166.666666666667,0,False,88,1641,5,4,1,31,36,36,13306,36,2748,51,0,1,0,0,0,0,0,1,1
3757415881,3162,5833.333333333333,1,True,68,23727,5,4,1,1,2,36,1995,31,9114,51,0,1,0,0,0,0,0,1,1
3757415870,1680,9166.666666666666,1,False,96,25512,5,4,1,32,33,34,11799,35,2072,51,0,1,0,0,0,0,0,1,1
3757415726,62837,4750.0,7,False,31,315,5,4,1,13,36,36,12289,32,1518,51,0,1,0,0,0,0,0,1,1
3757415698,2660454,9174.88,0,False,14,1057,2,5,1,12,19,34,10697,33,2610,51,0,0,0,0,0,1,0,1,1
3757415698,2660454,9174.88,0,False,13,1057,2,5,1,12,19,34,10697,48,2610,51,0,0,0,0,0,1,0,1,1
3757415666,2736008,7500.0,0,False,104,170,5,2,1,27,34,36,19828,65,626,51,0,1,0,0,0,0,0,1,1
3757415565,38015,6778.64,0,False,14,3069,5,2,1,23,24,36,18722,33,8734,51,0,1,0,0,0,0,0,1,1
3757415442,61519,6778.64,0,False,14,811,2,3,1,31,36,36,14532,33,9685,51,0,0,0,0,1,0,0,1,1
3757415442,61519,6760.0,0,False,13,811,5,3,1,31,36,36,14532,48,9685,51,0,0,0,0,1,0,0,1,1
3757415374,60529,6778.64,0,False,14,1039,5,5,1,31,36,36,14092,33,7810,51,0,1,0,0,0,0,0,1,1
3757415374,60529,6760.0,0,False,13,1039,5,5,1,31,36,36,14092,48,7810,51,0,1,0,0,0,0,0,1,1
3757415371,42166,4750.0,1,False,88,1641,5,4,3,31,36,36,13241,36,2748,51,0,1,0,0,0,0,0,1,1
3757415163,550162,6778.64,0,False,14,86,5,4,1,31,36,36,11257,33,7613,51,0,1,0,0,0,0,0,1,1
3757415157,808034,7500.0,0,False,104,19163,2,2,1,23,24,36,19635,65,940,51,0,0,0,0,1,0,0,1,1
3757414773,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19572,65,940,51,0,0,0,0,1,0,0,1,1
3757414732,14849,10450.0,1,True,17,4882,5,4,1,21,22,36,18492,47,1813,51,0,1,0,0,0,0,0,1,1
3757414714,2486674,5280.0,12,False,80,23,2,2,1,16,36,36,4976,2,6344,51,0,0,0,0,1,0,0,1,1
3757414712,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19602,65,940,51,0,0,0,0,1,0,0,1,1
3757414683,808034,7500.0,0,False,104,19163,2,4,1,27,34,36,19930,65,940,51,0,0,0,0,1,0,0,1,1
3757414628,265314,12916.666666666666,12,False,6,1666,5,4,1,27,34,36,17036,66,8341,51,0,1,0,0,0,0,0,1,1
3757414625,162677,13333.333333333334,0,True,17,11414,5,4,1,31,36,36,17868,47,1100,51,0,1,0,0,0,0,0,1,1
3757414600,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19586,65,940,51,0,0,0,0,1,0,0,1,1
3757414579,808034,7500.0,0,False,104,19163,2,2,1,31,36,36,19823,65,940,51,0,0,0,0,1,0,0,1,1
3757414314,15941587,6778.64,0,False,14,180,5,3,1,31,36,36,9828,33,6048,51,0,1,0,0,0,0,0,1,1
3757414314,15941587,6760.0,0,False,13,180,5,3,1,31,36,36,9828,48,6048,51,0,1,0,0,0,0,0,1,1
3757414286,2522800,6778.64,0,False,14,1625,5,5,1,31,36,36,12510,33,247,51,0,1,0,0,0,0,0,1,1
3757414286,2522800,6760.0,0,False,13,1625,5,5,1,31,36,36,12510,48,247,51,0,1,0,0,0,0,0,1,1
3757414170,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19603,65,940,51,0,0,0,0,1,0,0,1,1
3757414139,1680,9166.666666666666,2,False,96,25512,5,4,1,7,36,36,18244,35,2072,51,0,1,0,0,0,0,0,1,1
3757413994,808034,7500.0,0,False,104,19163,2,2,1,23,24,36,19636,65,940,51,0,0,0,0,1,0,0,1,1
3757413821,163185,4174.5,1,False,43,7371,5,4,1,20,21,36,17711,27,2179,5,0,1,0,0,0,0,0,1,1
3757413753,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19596,65,940,51,0,0,0,0,1,0,0,1,1
3757413746,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19537,65,940,51,0,0,0,0,1,0,0,1,1
3757413738,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19536,65,940,51,0,0,0,0,1,0,0,1,1
3757413736,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19651,65,940,51,0,0,0,0,1,0,0,1,1
3757413731,808034,7500.0,0,False,104,19163,2,2,1,31,36,36,19920,65,940,51,0,0,0,0,1,0,0,1,1
3757413705,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19599,65,940,51,0,0,0,0,1,0,0,1,1
3757413634,783257,6778.64,0,False,14,1928,5,3,1,31,36,36,2787,33,1053,51,0,1,0,0,0,0,0,1,1
3757413634,783257,6760.0,0,False,13,1928,5,3,1,31,36,36,2787,48,1053,51,0,1,0,0,0,0,0,1,1
3757413630,38015,6778.64,2,False,14,3069,5,4,1,30,20,36,10125,33,8734,51,0,1,0,0,0,0,0,1,1
3757413577,808034,7500.0,0,False,104,19163,2,2,1,31,36,36,19826,65,940,51,0,0,0,0,1,0,0,1,1
3757413425,5377,3355.44,0,False,49,5095,2,2,1,23,24,36,1189,75,9638,15,0,1,0,0,0,0,0,1,1
3757413357,38628,6778.64,0,False,14,1215,5,3,2,31,36,36,18771,33,1725,51,0,1,0,0,0,0,0,1,1
3757413357,38628,6760.0,0,False,13,1215,5,3,2,31,36,36,18771,48,1725,51,0,1,0,0,0,0,0,1,1
3757413279,4011728,6778.64,0,False,14,394,5,5,1,31,36,36,20876,33,6715,51,0,1,0,0,0,0,0,1,1
3757413279,4011728,6760.0,0,False,13,394,5,5,1,31,36,36,20876,48,6715,51,0,1,0,0,0,0,0,1,1
3757413274,162644,6778.64,0,False,14,2328,5,5,1,31,36,36,12502,33,1401,51,0,0,0,0,0,1,0,1,1
3757413274,162644,6760.0,0,False,13,2328,2,5,1,31,36,36,12502,48,1401,51,0,0,0,0,0,1,0,1,1
3757413253,85162,8579.166666666666,1,False,51,296,5,4,1,34,36,36,8337,14,7283,51,0,1,0,0,0,0,0,1,1
3757413246,60529,6778.64,0,False,14,1039,5,5,1,31,36,36,12115,33,7810,51,0,1,0,0,0,0,0,1,1
3757413246,60529,6760.0,0,False,13,1039,5,5,1,31,36,36,12115,48,7810,51,0,1,0,0,0,0,0,1,1
3757413231,808034,7500.0,0,False,104,19163,2,2,1,23,24,36,19635,65,940,51,0,0,0,0,1,0,0,1,1
3757413221,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19603,65,940,51,0,0,0,0,1,0,0,1,1
3757413151,35504315,6778.64,0,False,14,3899,2,2,1,23,24,36,15043,33,5723,51,0,0,0,0,1,0,0,1,1
3757413101,35504315,6778.64,0,False,14,3899,5,2,1,31,36,36,12455,33,5723,51,0,1,0,0,0,0,0,1,1
3757412892,80862575,6778.64,0,False,14,500,5,2,1,28,34,23,15957,33,9320,1,0,1,0,0,0,0,0,1,1
3757412765,808034,7500.0,0,False,104,19163,2,2,1,31,36,36,19817,65,940,51,0,0,0,0,1,0,0,1,1
3757412739,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19554,65,940,51,0,0,0,0,1,0,0,1,1
3757412677,61519,6778.64,0,False,14,811,5,3,1,31,36,36,14529,33,9685,51,0,1,0,0,0,0,0,1,1
3757412677,61519,6760.0,0,False,13,811,5,3,1,31,36,36,14529,48,9685,51,0,1,0,0,0,0,0,1,1
3757412619,11818084,2252.8,0,False,14,3828,2,2,1,31,36,36,12362,33,2917,51,0,0,0,0,1,0,0,1,1
3757412539,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19538,65,940,51,0,0,0,0,1,0,0,1,1
3757412478,57677390,6778.64,0,False,14,4,5,3,1,23,24,36,2228,33,4151,51,0,1,0,0,0,0,0,1,1
3757412478,57677390,6760.0,0,False,13,4,5,3,1,23,24,36,2228,48,4151,51,0,1,0,0,0,0,0,1,1
3757412360,28149455,6778.64,0,False,14,858,2,2,1,31,36,36,20481,33,2160,51,0,0,0,0,1,0,0,1,1
3757412293,3967883,10000.0,1,False,1,1378,5,4,1,34,36,36,19341,20,930,51,0,1,0,0,0,0,0,1,1
3757412291,808034,7500.0,0,False,104,19163,2,2,1,23,24,36,19630,65,940,51,0,0,0,0,1,0,0,1,1
3757412282,28149455,6778.64,0,False,14,858,5,2,1,31,36,36,267,33,2160,51,0,1,0,0,0,0,0,1,1
3757412269,2522800,6778.64,0,False,14,1625,5,5,1,28,36,36,11160,33,247,51,0,1,0,0,0,0,0,1,1
3757412269,2522800,6760.0,0,False,13,1625,5,5,1,28,36,36,11160,48,247,51,0,1,0,0,0,0,0,1,1
3757412169,2677,3333.333333333333,1,False,32,25512,5,4,1,28,36,36,1312,60,5647,51,0,1,0,0,0,0,0,1,1
3757411969,86639237,6946.833333333334,0,False,41,65,5,4,1,28,36,36,2258,8,4876,6,0,1,0,0,0,0,0,1,1
3757411884,64863146,10864.583333333334,12,True,4,2684,5,6,1,23,24,36,5420,64,7014,51,0,1,0,0,0,0,0,1,1
3757411619,82090049,7875.0,1,False,15,316,5,2,1,27,34,36,1883,55,5063,33,0,1,0,0,0,0,0,1,1
3757411515,4029554,6778.64,0,False,14,594,5,3,1,31,36,36,12141,33,8992,51,0,0,0,0,0,1,0,1,1
3757411515,4029554,6760.0,0,False,13,594,2,3,1,31,36,36,12141,48,8992,51,0,0,0,0,0,1,0,1,1
3757411424,2135088,11150.48,0,False,14,591,2,5,1,31,36,36,3393,33,5318,51,0,1,0,0,0,0,0,1,1
3757411424,2135088,11150.48,0,False,13,591,2,5,1,31,36,36,3393,48,5318,51,0,1,0,0,0,0,0,1,1
3757411349,2522800,6778.64,0,False,14,1625,5,5,1,31,36,36,13984,33,247,51,0,0,0,0,0,1,0,1,1
3757411349,2522800,6760.0,0,False,13,1625,2,5,1,31,36,36,13984,48,247,51,0,0,0,0,0,1,0,1,1
3757411321,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19657,65,940,51,0,0,0,0,1,0,0,1,1
3757411315,3014599,6778.64,0,False,14,897,5,3,1,28,36,36,19038,33,6904,51,0,1,0,0,0,0,0,1,1
3757411315,3014599,6760.0,0,False,13,897,5,3,1,28,36,36,19038,48,6904,51,0,1,0,0,0,0,0,1,1
3757411307,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19650,65,940,51,0,0,0,0,1,0,0,1,1
3757411266,28149455,6778.64,0,False,14,858,5,2,1,23,31,36,20087,33,2160,51,0,1,0,0,0,0,0,1,1
3757411194,4513,11550.0,5,False,34,10145,5,4,1,20,21,36,16658,29,1643,51,0,1,0,0,0,0,0,1,1
3757411128,60529,6778.64,0,False,14,1039,5,3,1,27,34,36,5747,33,7810,51,0,1,0,0,0,0,0,1,1
3757411128,60529,6760.0,0,False,13,1039,5,3,1,27,34,36,5747,48,7810,51,0,1,0,0,0,0,0,1,1
3757411104,11011,7500.0,0,False,48,10301,5,4,1,10,36,36,13356,18,9367,20,0,1,0,0,0,0,0,1,1
3757411104,11011,8579.166666666666,0,False,51,10301,5,4,1,10,36,36,13356,14,9367,20,0,1,0,0,0,0,0,1,1
3757411104,11011,8169.92,0,False,11,10301,5,4,1,10,36,36,13356,12,9367,20,0,1,0,0,0,0,0,1,1
3757410959,85668537,8800.0,10,False,104,21,2,4,3,27,34,36,10545,65,3429,2,0,1,0,0,0,0,0,1,1
3757410952,3693643,8750.0,2,False,43,489,5,2,1,21,22,36,8619,27,5346,51,0,1,0,0,0,0,0,1,1
3757410919,2135088,12909.6,1,False,14,591,2,3,1,31,36,36,13993,33,5318,51,0,1,0,0,0,0,0,1,1
3757410919,2135088,12909.6,1,False,13,591,2,3,1,31,36,36,13993,48,5318,51,0,1,0,0,0,0,0,1,1
3757410866,162644,6778.64,0,False,14,2328,5,5,1,31,36,36,9545,33,1401,51,0,1,0,0,0,0,0,1,1
3757410866,162644,6760.0,0,False,13,2328,5,5,1,31,36,36,9545,48,1401,51,0,1,0,0,0,0,0,1,1
3757410834,808034,7500.0,0,False,104,19163,2,2,1,27,34,36,19535,65,940,51,0,0,0,0,1,0,0,1,1
3757410809,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19603,65,940,51,0,0,0,0,1,0,0,1,1
3757410749,808034,7500.0,0,False,104,19163,2,4,1,31,36,36,19650,65,940,51,0,0,0,0,1,0,0,1,1
3757410386,2660454,4480.96,0,False,14,1057,2,3,1,31,36,36,18772,33,2610,51,0,0,0,0,0,1,0,1,1
3757410386,2660454,4480.96,0,False,13,1057,2,3,1,31,36,36,18772,48,2610,51,0,0,0,0,0,1,0,1,1
3757410333,69154,8579.166666666666,0,False,51,1699,5,6,1,27,23,22,20624,14,4776,51,0,1,0,0,0,0,0,1,1
3757409737,35504315,6778.64,0,False,14,3899,5,2,1,31,36,36,12456,33,5723,51,0,1,0,0,0,0,0,1,1
3757409490,2746392,14791.666666666664,4,False,4,668,5,4,1,27,34,36,3530,64,9765,51,0,1,0,0,0,0,0,1,1
3757409396,15157241,3784.0,0,False,32,487,2,2,3,23,24,36,18446,60,7819,51,0,1,0,0,0,0,0,1,1
3757409365,40904390,8125.0,12,True,12,8451,5,4,1,13,36,36,12235,9,2430,42,0,1,0,0,0,0,0,1,1
3757409365,40904390,7708.333333333333,12,True,17,8451,5,4,1,13,36,36,12235,47,2430,42,0,1,0,0,0,0,0,1,1
3757409365,40904390,7810.833333333334,12,True,15,8451,5,4,1,13,36,36,12235,55,2430,42,0,1,0,0,0,0,0,1,1
3757409241,2677,3784.0,0,False,32,25512,2,4,1,23,24,36,17396,60,5647,51,0,1,0,0,0,0,0,1,1
3757408977,1463975,4583.333333333333,0,False,44,101,5,4,3,23,24,36,9956,57,6348,51,0,1,0,0,0,0,0,1,1
3757408760,783257,6778.64,0,False,14,1928,5,3,1,31,36,36,2872,33,1053,51,0,1,0,0,0,0,0,1,1
3757408760,783257,6760.0,0,False,13,1928,5,3,1,31,36,36,2872,48,1053,51,0,1,0,0,0,0,0,1,1
3757408757,163578,7708.333333333333,1,False,17,12721,5,4,1,23,24,36,1483,47,2898,51,0,1,0,0,0,0,0,1,1
3757408754,5315,6778.64,0,False,14,25512,5,3,1,31,36,36,20042,33,8855,51,0,1,0,0,0,0,0,1,1
3757408754,5315,6760.0,0,False,13,25512,5,3,1,31,36,36,20042,48,8855,51,0,1,0,0,0,0,0,1,1
3757408694,4764,6916.666666666667,9,False,43,25512,5,4,1,21,36,36,926,27,1212,51,0,1,0,0,0,0,0,1,1
3757408448,62227,7500.0,4,False,48,1247,5,2,2,10,34,36,13418,18,1138,51,0,1,0,0,0,0,0,1,1
3757408426,2135088,11150.48,0,False,14,591,2,5,1,31,36,36,13964,33,5318,51,0,1,0,0,0,0,0,1,1
3757408426,2135088,11150.48,0,False,13,591,2,5,1,31,36,36,13964,48,5318,51,0,1,0,0,0,0,0,1,1
3757408402,61984,8750.0,8,False,43,732,5,3,1,34,36,36,16554,27,457,51,0,1,0,0,0,0,0,1,1
3757408402,61984,6946.833333333334,8,False,41,732,5,3,1,34,36,36,16554,8,457,51,0,1,0,0,0,0,0,1,1
3757408174,4997572,6751.449166666666,0,False,75,1702,2,2,1,27,34,36,7635,30,2737,20,0,0,0,0,1,0,0,1,1
3757407951,35504315,6778.64,0,False,14,3899,5,2,1,31,36,36,14240,33,5723,51,0,1,0,0,0,0,0,1,1
3757407874,5315,6778.64,1,False,14,25512,5,3,1,35,36,36,12714,33,8855,51,0,1,0,0,0,0,0,1,1
3757407874,5315,6760.0,1,False,13,25512,5,3,1,35,36,36,12714,48,8855,51,0,1,0,0,0,0,0,1,1
3757407809,61984,8750.0,0,False,43,732,5,3,1,30,20,36,599,27,457,51,0,1,0,0,0,0,0,1,1
3757407809,61984,6946.833333333334,0,False,41,732,5,3,1,30,20,36,599,8,457,51,0,1,0,0,0,0,0,1,1
3757407755,162644,6778.64,0,False,14,2328,5,6,1,31,36,36,5245,33,1401,51,0,1,0,0,0,0,0,1,1
3757407755,162644,6760.0,0,False,13,2328,5,6,1,31,36,36,5245,48,1401,51,0,1,0,0,0,0,0,1,1
3757407612,4029554,6778.64,0,False,14,594,5,3,1,31,36,36,14545,33,8992,51,0,0,0,0,0,1,0,1,1
3757407612,4029554,6760.0,0,False,13,594,2,3,1,31,36,36,14545,48,8992,51,0,0,0,0,0,1,0,1,1
3757407538,1680,9166.666666666666,1,False,96,25512,5,2,1,27,34,36,3517,35,2072,51,0,1,0,0,0,0,0,1,1
3757407474,1228818,7810.833333333334,12,True,15,58,5,4,3,4,36,36,3005,55,10237,51,0,1,0,0,0,0,0,1,1
3757407474,1228818,8125.0,12,True,12,58,5,4,3,4,36,36,3005,9,10237,51,0,1,0,0,0,0,0,1,1
3757407012,9487,6202.083333333334,0,False,56,6440,5,2,1,23,24,36,9947,50,6307,51,0,1,0,0,0,0,0,1,1
3757406978,5315,6778.64,0,False,14,25512,5,3,1,31,36,36,12192,33,8855,51,0,1,0,0,0,0,0,1,1
3757406978,5315,6760.0,0,False,13,25512,5,3,1,31,36,36,12192,48,8855,51,0,1,0,0,0,0,0,1,1
3757406976,69154,8579.166666666666,2,False,51,1699,2,1,1,27,34,36,8714,14,4776,51,0,0,1,0,0,0,0,1,1
3757406934,57284,8217.0,2,False,133,700,4,4,1,21,22,36,15596,74,9895,51,0,1,0,0,0,0,0,1,1
3757406875,1680,9166.666666666666,0,False,96,25512,5,4,1,27,34,36,19203,35,2072,51,0,1,0,0,0,0,0,1,1
3757406873,2507852,10864.583333333334,8,False,4,4048,5,4,2,23,24,36,12925,64,2728,51,0,1,0,0,0,0,0,1,1
3757406827,16101273,6778.64,0,False,14,146,5,5,1,31,36,36,13961,33,7802,51,0,1,0,0,0,0,0,1,1
3757406827,16101273,6760.0,0,False,13,146,5,5,1,31,36,36,13961,48,7802,51,0,1,0,0,0,0,0,1,1
3757406788,82090049,7875.0,0,False,15,316,5,2,1,27,34,36,10311,55,5063,33,0,1,0,0,0,0,0,1,1
3757406774,2301992,14183.333333333334,12,False,43,4973,5,4,3,27,34,36,16311,27,8179,51,0,1,0,0,0,0,0,1,1
3757406767,69154,8579.166666666666,0,False,51,1699,5,6,1,27,23,22,20624,14,4776,51,0,1,0,0,0,0,0,1,1
3757406750,4029554,6778.64,0,False,14,594,5,3,1,31,36,36,5943,33,8992,51,0,0,0,0,0,1,0,1,1
3757406750,4029554,6760.0,0,False,13,594,2,3,1,31,36,36,5943,48,8992,51,0,0,0,0,0,1,0,1,1
3757406739,29296664,12018.333333333332,12,True,6,3763,5,3,1,27,36,36,17040,66,1744,51,0,1,0,0,0,0,0,1,1
3757406620,28149455,6778.64,0,False,14,858,5,2,1,31,36,36,9190,33,2160,51,0,1,0,0,0,0,0,1,1
3757406320,16136,8743.75,4,False,144,3317,5,4,1,10,24,27,13418,58,9862,14,0,1,0,0,0,0,0,1,1
3757406320,16136,5416.666666666667,4,False,25,3317,5,4,1,10,24,27,13418,46,9862,14,0,1,0,0,0,0,0,1,1
3757406320,16136,7085.416666666666,4,False,135,3317,5,4,1,10,24,27,13418,37,9862,14,0,1,0,0,0,0,0,1,1
3757405991,11596,5750.0,0,False,68,5189,2,2,1,17,18,36,3370,31,9557,51,0,0,0,0,1,0,0,1,1
3757405781,3014599,6778.64,0,False,14,897,5,3,1,31,36,36,12137,33,6904,51,0,1,0,0,0,0,0,1,1
3757405781,3014599,6760.0,0,False,13,897,5,3,1,31,36,36,12137,48,6904,51,0,1,0,0,0,0,0,1,1
3757405418,3152219,6778.64,12,True,14,601,5,2,2,27,34,36,4864,33,5630,51,0,1,0,0,0,0,0,1,1
3757404893,69154,8579.166666666666,0,False,51,1699,5,6,1,27,23,22,20624,14,4776,51,0,1,0,0,0,0,0,1,1
3757404705,62227,7500.0,1,False,48,1247,5,3,2,27,34,36,13382,18,1138,51,0,1,0,0,0,0,0,1,1
3757404700,3135,4750.0,0,False,31,14843,5,2,1,23,24,36,15191,32,4297,51,0,1,0,0,0,0,0,1,1
3757403826,2301992,14183.333333333334,12,False,43,4973,5,4,3,27,34,36,16311,27,8179,51,0,1,0,0,0,0,0,1,1
3757403699,2677,3784.0,0,False,32,25512,2,4,1,23,24,36,17396,60,5647,51,0,1,0,0,0,0,0,1,1
3757403663,3967883,10000.0,0,False,1,1378,5,4,1,22,21,36,649,20,930,51,0,1,0,0,0,0,0,1,1
3757403577,11055867,7920.0,8,False,80,31,5,4,1,27,36,36,16498,2,2368,51,0,1,0,0,0,0,0,1,1
3757401112,3135,4750.0,0,False,31,14843,5,6,1,20,21,36,1121,32,4297,51,0,1,0,0,0,0,0,1,1
3757399133,137399,10864.583333333334,12,False,4,16,5,4,1,15,16,36,19084,64,1227,51,0,1,0,0,0,0,0,1,1
3757398860,60419691,3617.68,0,False,31,33,2,2,1,28,36,36,20240,32,9108,51,0,1,0,0,0,0,0,1,1
3757395639,3135,4750.0,0,False,31,14843,5,4,1,23,24,36,14991,32,4297,51,0,1,0,0,0,0,0,1,1
3757392917,16279,7083.333333333333,12,False,27,9051,5,3,3,15,16,36,13040,61,6778,51,0,1,0,0,0,0,0,1,1
3757391386,10667641,5537.84,2,False,34,354,5,5,1,30,36,36,17937,29,3364,51,0,1,0,0,0,0,0,1,1
3757380632,11263,6778.64,1,False,14,2156,5,4,1,20,21,36,16614,33,3955,51,0,1,0,0,0,0,0,1,1
3757380632,11263,7708.333333333333,1,False,17,2156,5,4,1,20,21,36,16614,47,3955,51,0,1,0,0,0,0,0,1,1
3757380008,1808921,3784.0,0,False,32,1921,2,4,1,35,21,22,6322,60,3391,51,0,1,0,0,0,0,0,1,1
3757374588,3789,6250.0,1,False,55,25512,5,4,1,23,24,36,13137,45,4763,51,0,1,0,0,0,0,0,1,1
3757374025,1781229,4796.0,1,False,23,805,5,6,1,20,21,36,5278,28,4463,51,0,1,0,0,0,0,0,1,1
3757372848,1808921,3784.0,12,False,32,1921,2,4,1,16,26,36,17502,60,3391,51,0,1,0,0,0,0,0,1,1
3757372431,32752,3256.0,12,False,80,290,2,6,1,16,33,6,10380,2,6627,51,0,0,0,0,1,0,0,1,1
3757372431,32752,3256.0,12,False,116,290,2,4,1,16,33,6,10380,68,6627,51,0,0,0,0,1,0,0,1,1
3757372000,40770158,7810.833333333334,1,False,15,28,5,2,1,34,36,36,11133,55,1125,51,0,1,0,0,0,0,0,1,1
3757371761,3789,6250.0,3,False,55,25512,5,4,1,23,24,36,4164,45,4763,51,0,1,0,0,0,0,0,1,1
