id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,singkatan_kemampuanencoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_terformat_encoded,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3756110400,1441,14458.333333333334,5,False,6,26799,5,4,1,33,16091,3432,48,2,1,1,43
3697385634,1441,13625.0,13,False,6,26799,5,4,1,34,16465,3432,48,2,1,1,43
3697395073,12709,12500.0,0,False,6,10499,5,4,1,21,6185,9216,48,2,1,1,43
3699423758,814025,12500.0,0,True,6,3532,5,4,1,34,7720,2689,48,2,1,1,43
3756145780,3175451,5354.166666666667,0,True,6,721,5,2,3,25,16598,8689,48,2,1,1,43
3699081831,581027,12500.0,0,False,6,5230,5,2,1,18,8791,8890,48,2,1,1,43
3697389725,10420321,5416.666666666667,0,False,6,902,5,4,1,20,5211,8262,48,2,1,1,43
3694124238,12227,12500.0,0,False,6,3223,5,4,1,34,15759,802,48,2,1,1,43
3697389496,1441,14884.375,15,False,6,26799,5,4,1,27,15768,3432,48,2,1,1,43
3757437691,1288,14884.375,8,True,6,8864,5,4,1,28,16784,9307,48,2,1,1,43
3757488146,1253671,14884.375,4,False,6,1340,5,4,1,21,5694,3451,48,2,1,1,43
3756145780,3175451,5354.166666666667,0,True,6,721,5,2,3,22,16598,8689,48,2,1,1,43
3757733768,1003064,12500.0,13,True,6,62,2,4,3,10,12382,7002,48,1,1,1,43
3697389794,10420321,4488.0,1,False,6,902,2,2,1,33,2477,8262,48,2,1,1,43
3697389290,1441,14884.375,4,False,6,26799,5,6,1,21,5019,3432,48,2,1,1,43
3753053884,166286,12500.0,15,False,6,1056,5,4,1,34,15292,8048,48,2,1,1,43
3693071324,1586,14108.333333333334,15,False,6,26799,5,4,1,34,6656,495,48,2,1,1,43
3701303730,86088336,12500.0,15,True,6,12,2,4,3,5,2266,2149,48,1,1,1,43
3699082104,10420321,5958.333333333333,1,False,6,902,5,2,1,3,1407,8262,48,2,1,1,43
3693067903,1586,9154.166666666666,10,False,6,26799,5,4,1,16,615,495,48,2,1,1,43
3754503808,581027,12500.0,0,True,6,5230,5,2,1,18,13756,8890,48,2,1,1,43
3693073113,2382910,12500.0,15,False,6,26799,5,4,1,11,17314,497,48,2,1,1,43
3756118076,9373027,7833.333333333333,1,False,6,231,5,4,1,22,764,933,48,2,1,1,43
3756109419,3015,12500.0,4,False,6,26799,5,6,1,13,5117,5120,48,2,1,1,43
3699422109,1441,14884.375,0,False,6,26799,5,4,1,28,13326,3432,48,2,1,1,43
3757469646,163263,12500.0,0,False,6,1546,5,4,1,21,9905,2181,9,2,1,1,43
3693069386,1586,6725.0,8,False,6,26799,5,4,1,2,18255,495,48,2,1,1,43
3754500207,581027,12500.0,0,False,6,5230,5,2,1,18,14188,8890,48,2,1,1,43
3753075017,167902,11875.0,13,False,6,1097,5,4,1,21,6061,9376,48,2,1,1,43
3693057157,11056,9240.0,5,False,6,13804,2,3,3,21,8303,4159,48,1,1,1,43
3699423059,1441,14884.375,0,False,6,26799,5,4,1,28,13326,3432,48,2,1,1,43
3693067881,1586,7837.5,11,False,6,26799,5,4,1,21,519,495,48,2,1,1,43
3693068427,1586,12500.0,9,False,6,26799,5,4,1,13,1566,495,48,2,1,1,43
3757495735,3185,9493.75,8,False,6,26799,5,4,1,27,16524,7168,48,2,1,1,43
3693070357,1586,12500.0,7,False,6,26799,5,4,1,8,16344,495,48,2,1,1,43
3757937095,437225,14884.375,0,True,6,1260,5,4,1,34,11946,9457,48,2,1,1,43
3757914953,10667,14884.375,15,True,6,26799,5,4,1,32,12141,5260,48,2,1,1,43
3757914953,10667,14884.375,15,True,6,26799,5,4,1,33,12141,5260,48,2,1,1,43
3757914953,10667,14884.375,15,True,6,26799,5,4,1,34,12141,5260,48,2,1,1,43
3757908167,10667,11208.333333333334,1,False,6,26799,5,4,1,1,13235,5260,48,2,1,1,43
3757908167,10667,11208.333333333334,1,False,6,26799,5,4,1,2,13235,5260,48,2,1,1,43
3757904120,10667,14884.375,1,False,6,26799,5,4,1,27,13864,5260,48,2,1,1,43
3757904120,10667,14884.375,1,False,6,26799,5,4,1,34,13864,5260,48,2,1,1,43
3757757010,437225,12500.0,0,False,6,1260,5,4,1,23,8676,9457,48,2,1,1,43
3757757010,437225,12500.0,0,False,6,1260,5,4,1,24,8676,9457,48,2,1,1,43
3757754269,437225,3872.0,0,False,6,1260,2,4,1,23,8184,9457,48,2,1,1,43
3757754269,437225,3872.0,0,False,6,1260,2,4,1,24,8184,9457,48,2,1,1,43
3757752716,437225,14884.375,0,True,6,1260,5,4,1,34,11946,9457,48,2,1,1,43
3757752668,1612748,14716.666666666666,2,True,6,3562,5,4,1,28,15715,7442,48,2,1,1,43
3757750694,82282941,5625.0,15,True,6,2,5,4,3,13,17896,1104,48,2,1,1,43
3757743351,3535535,12130.333333333334,4,True,6,1342,5,4,1,20,14145,1712,48,2,1,1,43
3757743351,3535535,12130.333333333334,4,True,6,1342,5,4,1,21,14145,1712,48,2,1,1,43
3757741516,18476,11440.0,15,False,6,2108,2,4,3,34,4263,1283,48,2,1,1,43
3757741516,18476,11440.0,15,False,6,2108,2,4,3,19,4263,1283,48,2,1,1,43
3757741516,18476,11440.0,15,False,6,2108,2,4,3,27,4263,1283,48,2,1,1,43
3757736455,12957486,14884.375,0,False,6,993,5,4,1,28,16143,5785,48,2,1,1,43
3757733679,1288,14884.375,2,True,6,8864,5,6,1,27,4830,9307,48,2,1,1,43
3757733679,1288,14884.375,2,True,6,8864,5,6,1,34,4830,9307,48,2,1,1,43
3757731747,12957486,14884.375,15,False,6,993,5,4,1,28,9223,5785,48,2,1,1,43
3757731065,68648187,13333.333333333334,3,True,6,176,5,4,1,27,1924,6108,48,2,1,1,43
3757731065,68648187,13333.333333333334,3,True,6,176,5,4,1,34,1924,6108,48,2,1,1,43
3757728753,68648187,12500.0,15,True,6,176,5,4,1,34,4263,6108,48,2,1,1,43
3757703527,70538666,6666.666666666667,8,True,6,9,5,4,1,22,2338,6773,48,2,1,1,43
3757703527,70538666,6666.666666666667,8,True,6,9,5,4,1,21,2338,6773,48,2,1,1,43
3757701760,68229923,5000.0,9,True,6,9,5,2,2,21,452,8207,48,2,1,1,43
3757700002,3185,14884.375,1,True,6,26799,5,4,1,15,15358,7168,48,2,1,1,43
3757700002,3185,14884.375,1,True,6,26799,5,4,1,16,15358,7168,48,2,1,1,43
3757498619,11056,12500.0,1,False,6,13804,5,4,3,34,16012,4159,48,2,1,1,43
3757496259,86694680,8.541666666666666,4,True,6,2104,5,4,3,34,4119,722,48,2,1,1,43
3757493065,18092211,5708.333333333333,6,True,6,237,5,3,1,26,11232,3172,48,2,1,1,43
3757493065,18092211,5708.333333333333,6,True,6,237,5,3,1,16,11232,3172,48,2,1,1,43
3757493065,18092211,5708.333333333333,6,True,6,237,5,3,1,5,11232,3172,48,2,1,1,43
3757492621,2480854,14884.375,0,True,6,4557,5,2,1,27,4314,7723,48,2,1,1,43
3757492621,2480854,14884.375,0,True,6,4557,5,2,1,34,4314,7723,48,2,1,1,43
3757492320,3925,10647.208333333334,15,True,6,9216,5,4,1,21,11224,398,48,2,1,1,43
3757492320,3925,10647.208333333334,15,True,6,9216,5,4,1,22,11224,398,48,2,1,1,43
3757491573,2973736,12500.0,0,False,6,1705,5,2,1,31,12692,2539,48,2,1,1,43
3757490531,75669608,12500.0,7,False,6,477,5,4,3,16,15555,486,1,2,1,1,43
3757490531,75669608,12500.0,7,False,6,477,5,4,3,3,15555,486,1,2,1,1,43
3757490531,75669608,12500.0,7,False,6,477,5,4,3,6,15555,486,1,2,1,1,43
3757490327,1597294,12500.0,0,False,6,18,5,4,1,22,7274,3192,48,2,1,1,43
3757490327,1597294,12500.0,0,False,6,18,5,4,1,21,7274,3192,48,2,1,1,43
3757489359,2240218,11250.0,0,False,6,91,5,4,2,27,15141,7739,48,2,1,1,43
3757489359,2240218,11250.0,0,False,6,91,5,4,2,34,15141,7739,48,2,1,1,43
3757488197,2437570,9375.0,15,True,6,206,5,3,1,32,12141,4719,48,2,1,1,43
3757488197,2437570,9375.0,15,True,6,206,5,3,1,33,12141,4719,48,2,1,1,43
3757488197,2437570,9375.0,15,True,6,206,5,3,1,34,12141,4719,48,2,1,1,43
3757488171,86694680,11916.666666666666,13,False,6,2104,5,4,3,15,12193,722,48,2,1,1,43
3757488171,86694680,11916.666666666666,13,False,6,2104,5,4,3,16,12193,722,48,2,1,1,43
3757487938,68543,12500.0,0,False,6,6813,5,2,1,30,334,2944,48,2,1,1,43
3757487938,68543,12500.0,0,False,6,6813,5,2,1,20,334,2944,48,2,1,1,43
3757486915,68543,12500.0,0,False,6,6813,5,4,1,7,12818,2944,48,2,1,1,43
3757484328,90639,9375.0,15,False,6,590,5,6,3,13,4875,3478,48,2,1,1,43
3757479760,294374,12500.0,15,False,6,17,5,4,3,16,14822,6136,48,2,1,1,43
3757479760,294374,12500.0,15,False,6,17,5,4,3,21,14822,6136,48,2,1,1,43
3757477832,2890763,4048.0,0,False,6,67,2,4,1,35,2421,3597,48,1,1,1,43
3757477832,2890763,4048.0,0,False,6,67,2,4,1,13,2421,3597,48,1,1,1,43
3757477832,2890763,4048.0,0,False,6,67,2,4,1,15,2421,3597,48,1,1,1,43
3757470128,71228931,12500.0,2,False,6,5258,5,4,1,16,10676,801,48,2,1,1,43
3757470128,71228931,12500.0,2,False,6,5258,5,4,1,3,10676,801,48,2,1,1,43
3757470128,71228931,12500.0,2,False,6,5258,5,4,1,6,10676,801,48,2,1,1,43
3757468236,71228931,4375.0,2,False,6,5258,5,4,1,16,4634,801,48,2,1,1,43
3757468236,71228931,4375.0,2,False,6,5258,5,4,1,21,4634,801,48,2,1,1,43
3757466695,71228931,8958.291666666666,0,False,6,5258,5,6,1,23,5098,801,48,2,1,1,43
3757466695,71228931,8958.291666666666,0,False,6,5258,5,6,1,24,5098,801,48,2,1,1,43
3757465879,11056,12500.0,15,False,6,13804,5,3,3,34,4146,4159,48,2,1,1,43
3757465879,11056,12500.0,15,False,6,13804,5,3,3,6,4146,4159,48,2,1,1,43
3757461738,81898194,12500.0,0,False,6,13,5,4,3,34,3945,6207,1,2,1,1,43
3757456988,1612748,14884.375,0,True,6,3562,5,6,1,15,15358,7442,48,2,1,1,43
3757456988,1612748,14884.375,0,True,6,3562,5,6,1,16,15358,7442,48,2,1,1,43
3757426929,2171947,9791.666666666666,15,True,6,1054,5,4,1,10,6102,3433,48,2,1,1,43
3757426929,2171947,9791.666666666666,15,True,6,1054,5,4,1,34,6102,3433,48,2,1,1,43
3757423261,38108552,9166.666666666666,15,True,6,21,5,4,1,23,7249,5952,48,2,1,1,43
3757423261,38108552,9166.666666666666,15,True,6,21,5,4,1,24,7249,5952,48,2,1,1,43
3757414628,265314,12916.666666666666,15,False,6,1666,5,4,1,27,15941,7621,48,2,1,1,43
3757414628,265314,12916.666666666666,15,False,6,1666,5,4,1,34,15941,7621,48,2,1,1,43
3756988349,6645688,13833.333333333334,15,False,6,1579,5,4,1,34,15910,8570,48,2,1,1,43
3756150575,458871,14884.375,1,False,6,1396,5,4,1,28,15352,3171,48,2,1,1,43
3756137121,40703689,12500.0,0,False,6,347,5,4,1,27,15624,7339,48,2,1,1,43
3756137121,40703689,12500.0,0,False,6,347,5,4,1,34,15624,7339,48,2,1,1,43
3756133332,944086,10416.666666666666,15,True,6,336,5,2,1,16,12190,609,48,2,1,1,43
3756133332,944086,10416.666666666666,15,True,6,336,5,2,1,21,12190,609,48,2,1,1,43
3756131798,40703689,12500.0,0,False,6,347,5,4,1,27,8610,7339,48,2,1,1,43
3756131798,40703689,12500.0,0,False,6,347,5,4,1,34,8610,7339,48,2,1,1,43
3756120354,743843,2.9166666666666665,1,True,6,87,5,4,3,27,15510,5825,48,1,1,1,43
3756120354,743843,2.9166666666666665,1,True,6,87,5,4,3,34,15510,5825,48,1,1,1,43
3756117150,90611662,12500.0,15,True,6,3,5,4,3,27,16893,3716,48,2,1,1,43
3756117150,90611662,12500.0,15,True,6,3,5,4,3,34,16893,3716,48,2,1,1,43
3756117101,90611662,12500.0,0,True,6,3,5,4,3,27,16708,3716,48,2,1,1,43
3756117101,90611662,12500.0,0,True,6,3,5,4,3,34,16708,3716,48,2,1,1,43
3756113399,11229,12500.0,1,False,6,4871,5,2,2,30,3704,8850,48,2,1,1,43
3756113399,11229,12500.0,1,False,6,4871,5,2,2,19,3704,8850,48,2,1,1,43
3756113399,11229,12500.0,1,False,6,4871,5,2,2,7,3704,8850,48,2,1,1,43
3756104036,19003185,14583.333333333334,15,True,6,103,5,6,1,16,7277,728,48,2,1,1,43
3756100626,827183,9680.0,15,True,6,595,2,3,3,27,958,6994,48,1,1,1,43
3756100626,827183,9680.0,15,True,6,595,2,3,3,34,958,6994,48,1,1,1,43
3755599469,685780,13666.666666666666,15,True,6,80,5,6,3,34,4865,43,48,2,1,1,43
3755599469,685780,13666.666666666666,15,True,6,80,5,6,3,5,4865,43,48,2,1,1,43
3755599469,685780,13666.666666666666,15,True,6,80,5,6,3,23,4865,43,48,2,1,1,43
3755594116,2619961,8040.125,15,False,6,9549,5,4,1,34,7928,385,48,2,1,1,43
3755590479,403861,12500.0,1,False,6,155,5,4,3,30,1158,4008,48,2,1,1,43
3755590479,403861,12500.0,1,False,6,155,5,4,3,20,1158,4008,48,2,1,1,43
3755588426,18154586,12500.0,13,True,6,310,5,4,1,22,15271,4346,48,2,1,1,43
3755588426,18154586,12500.0,13,True,6,310,5,4,1,19,15271,4346,48,2,1,1,43
3755587298,5356751,12500.0,1,False,6,16,5,3,3,10,12517,3608,48,2,1,1,43
3755587298,5356751,12500.0,1,False,6,16,5,3,3,34,12517,3608,48,2,1,1,43
3755584133,585873,10708.333333333334,13,False,6,956,5,4,1,16,15638,3360,13,2,1,1,43
3755583918,18154586,12500.0,14,True,6,310,5,6,1,26,5015,4346,48,2,1,1,43
3755583918,18154586,12500.0,14,True,6,310,5,6,1,23,5015,4346,48,2,1,1,43
3755582175,35479667,3750.0,15,True,6,13,5,4,3,34,6594,4350,48,2,1,1,43
3755575703,29329,12500.0,0,False,6,446,5,4,1,25,8012,5638,48,2,1,1,43
3755575703,29329,12500.0,0,False,6,446,5,4,1,22,8012,5638,48,2,1,1,43
3755575703,29329,12500.0,0,False,6,446,5,4,1,6,8012,5638,48,2,1,1,43
3755569881,2590848,12500.0,0,True,6,932,5,3,3,27,6250,4453,48,2,1,1,43
3755569881,2590848,12500.0,0,True,6,932,5,3,3,34,6250,4453,48,2,1,1,43
3755569881,2590848,12500.0,0,True,6,932,5,3,3,26,6250,4453,48,2,1,1,43
3755558424,106584,14583.333333333334,15,False,6,771,5,4,3,15,17871,7285,19,2,1,1,43
3755558424,106584,14583.333333333334,15,False,6,771,5,4,3,19,17871,7285,19,2,1,1,43
3755558424,106584,14583.333333333334,15,False,6,771,5,4,3,5,17871,7285,19,2,1,1,43
3755297425,3333693,12500.0,15,False,6,56,5,4,3,27,12733,9482,48,2,1,1,43
3755297425,3333693,12500.0,15,False,6,56,5,4,3,34,12733,9482,48,2,1,1,43
3754506120,3745206,12500.0,14,False,6,61,5,5,3,20,2933,7081,48,2,1,1,43
3754506120,3745206,12500.0,14,False,6,61,5,5,3,21,2933,7081,48,2,1,1,43
3749376538,3681130,13950.0,2,False,6,907,5,4,1,15,15763,8902,48,2,1,1,43
3749376538,3681130,13950.0,2,False,6,907,5,4,1,16,15763,8902,48,2,1,1,43
3749356047,74304634,14884.375,15,True,6,325,5,4,3,21,5660,5199,48,2,1,1,43
3749356047,74304634,14884.375,15,True,6,325,5,4,3,22,5660,5199,48,2,1,1,43
3749355218,582024,9972.958333333334,4,False,6,1058,5,4,1,21,468,4178,48,2,1,1,43
3749355218,582024,9972.958333333334,4,False,6,1058,5,4,1,22,468,4178,48,2,1,1,43
3749354259,582024,6778.958333333333,0,False,6,1058,5,3,1,21,469,4178,48,2,1,1,43
3749354259,582024,6778.958333333333,0,False,6,1058,5,3,1,22,469,4178,48,2,1,1,43
3749354179,309694,14884.375,15,True,6,26799,5,4,1,28,3493,390,48,2,1,1,43
3749352065,2385130,4583.333333333333,0,False,6,3091,5,2,3,22,2348,3434,48,2,1,1,43
3749352065,2385130,4583.333333333333,0,False,6,3091,5,2,3,21,2348,3434,48,2,1,1,43
3749352055,2385130,4583.333333333333,0,False,6,3091,5,2,3,22,2348,3434,48,2,1,1,43
3749352055,2385130,4583.333333333333,0,False,6,3091,5,2,3,21,2348,3434,48,2,1,1,43
3749350472,152765,12500.0,0,False,6,87,2,4,3,5,16541,2353,48,1,1,1,43
3749350472,152765,12500.0,0,False,6,87,2,4,3,22,16541,2353,48,1,1,1,43
3749350472,152765,12500.0,0,False,6,87,2,4,3,34,16541,2353,48,1,1,1,43
3749349219,2385130,4583.333333333333,0,False,6,3091,5,2,3,22,2348,3434,48,2,1,1,43
3749349219,2385130,4583.333333333333,0,False,6,3091,5,2,3,21,2348,3434,48,2,1,1,43
3749346233,12158,5720.0,0,False,6,226,2,3,3,34,7911,6140,48,2,1,1,43
3749345995,1468,12500.0,0,False,6,26799,5,2,1,27,4480,7062,48,2,1,1,43
3749345995,1468,12500.0,0,False,6,26799,5,2,1,34,4480,7062,48,2,1,1,43
3749345701,2385130,5383.333333333333,3,False,6,3091,5,2,3,22,2348,3434,48,2,1,1,43
3749345701,2385130,5383.333333333333,3,False,6,3091,5,2,3,21,2348,3434,48,2,1,1,43
3749345620,766308,12500.0,0,False,6,192,5,4,3,32,375,8203,48,2,1,1,43
3749345620,766308,12500.0,0,False,6,192,5,4,3,33,375,8203,48,2,1,1,43
3749345620,766308,12500.0,0,False,6,192,5,4,3,34,375,8203,48,2,1,1,43
3749345525,11056,12500.0,15,True,6,13804,2,4,3,34,12963,4159,48,1,1,1,43
3749342111,2382910,12500.0,0,False,6,26799,5,4,1,34,3051,497,48,2,1,1,43
3749342111,2382910,12500.0,0,False,6,26799,5,4,1,29,3051,497,48,2,1,1,43
3749342111,2382910,12500.0,0,False,6,26799,5,4,1,27,3051,497,48,2,1,1,43
3748846921,27342,12500.0,13,False,6,65,2,4,3,20,2234,7858,48,1,1,1,43
3748846921,27342,12500.0,13,False,6,65,2,4,3,21,2234,7858,48,1,1,1,43
3748845093,51701268,3344.0,5,False,6,468,2,2,3,34,17923,7969,48,5,1,1,43
3748845093,51701268,3344.0,5,False,6,468,2,2,3,15,17923,7969,48,5,1,1,43
3748845093,51701268,3344.0,5,False,6,468,2,2,3,26,17923,7969,48,5,1,1,43
3748842176,425698,12500.0,5,True,6,204,2,4,3,27,6673,5049,48,1,1,1,43
3748842176,425698,12500.0,5,True,6,204,2,4,3,28,6673,5049,48,1,1,1,43
3748842176,425698,12500.0,5,True,6,204,2,4,3,34,6673,5049,48,1,1,1,43
3748841578,4433,12500.0,0,False,6,3361,2,4,1,16,16132,652,48,1,1,1,43
3748841578,4433,12500.0,0,False,6,3361,2,4,1,3,16132,652,48,1,1,1,43
3748841578,4433,12500.0,0,False,6,3361,2,4,1,6,16132,652,48,1,1,1,43
3748838593,1729578,12500.0,0,False,6,1801,2,1,1,27,4145,2011,48,3,1,1,43
3748838593,1729578,12500.0,0,False,6,1801,2,1,1,34,4145,2011,48,3,1,1,43
3744958035,1586,11016.666666666666,1,False,6,26799,5,4,1,8,7852,495,48,2,1,1,43
3744958035,1586,11016.666666666666,1,False,6,26799,5,4,1,2,7852,495,48,2,1,1,43
3744958035,1586,11016.666666666666,1,False,6,26799,5,4,1,27,7852,495,48,2,1,1,43
3701373377,29296664,12500.0,15,False,6,3763,5,4,3,16,3707,1595,48,2,1,1,43
3701370755,29296664,12500.0,15,True,6,3763,5,4,3,14,12135,1595,48,2,1,1,43
3701370688,2952271,8750.0,4,False,6,802,5,2,1,21,7986,6390,48,2,1,1,43
3701370688,2952271,8750.0,4,False,6,802,5,2,1,22,7986,6390,48,2,1,1,43
3701367969,29296664,12500.0,15,True,6,3763,5,3,3,14,18227,1595,48,2,1,1,43
3701327060,165158,12500.0,15,False,6,15862,5,4,1,32,5978,5617,48,2,1,1,43
3701327060,165158,12500.0,15,False,6,15862,5,4,1,33,5978,5617,48,2,1,1,43
3701327060,165158,12500.0,15,False,6,15862,5,4,1,34,5978,5617,48,2,1,1,43
3701326051,71350,8536.0,15,False,6,1506,2,4,3,2,17498,7078,48,1,1,1,43
3701326051,71350,8536.0,15,False,6,1506,2,4,3,19,17498,7078,48,1,1,1,43
3701326051,71350,8536.0,15,False,6,1506,2,4,3,1,17498,7078,48,1,1,1,43
3701325045,71228931,12500.0,2,False,6,5258,5,2,1,23,17977,801,48,2,1,1,43
3701325045,71228931,12500.0,2,False,6,5258,5,2,1,24,17977,801,48,2,1,1,43
3701323403,71228931,12500.0,0,False,6,5258,5,2,1,23,17978,801,48,2,1,1,43
3701323403,71228931,12500.0,0,False,6,5258,5,2,1,24,17978,801,48,2,1,1,43
3701322984,3486,7437.5,15,False,6,24933,5,4,3,34,978,3703,19,2,1,1,43
3701322714,3085943,5958.333333333333,15,False,6,586,5,3,1,13,19326,4091,9,2,1,1,43
3701322714,3085943,5958.333333333333,15,False,6,586,5,3,1,34,19326,4091,9,2,1,1,43
3701322492,71228931,12500.0,0,False,6,5258,2,4,1,16,2201,801,48,5,1,1,43
3701322492,71228931,12500.0,0,False,6,5258,2,4,1,21,2201,801,48,5,1,1,43
3701322491,71228931,12500.0,15,False,6,5258,5,4,1,16,10675,801,48,2,1,1,43
3701322491,71228931,12500.0,15,False,6,5258,5,4,1,3,10675,801,48,2,1,1,43
3701322491,71228931,12500.0,15,False,6,5258,5,4,1,6,10675,801,48,2,1,1,43
3701318959,39220,12500.0,15,True,6,39,5,6,3,4,15269,4773,19,2,1,1,43
3701318959,39220,12500.0,15,True,6,39,5,6,3,29,15269,4773,19,2,1,1,43
3701318959,39220,12500.0,15,True,6,39,5,6,3,27,15269,4773,19,2,1,1,43
3701318282,68529,14884.375,15,True,6,9124,5,4,1,16,11992,3898,48,2,1,1,43
3701318282,68529,14884.375,15,True,6,9124,5,4,1,21,11992,3898,48,2,1,1,43
3701312032,10046521,13541.666666666666,15,True,6,1,5,5,3,21,18812,8277,1,2,1,1,43
3701312032,10046521,13541.666666666666,15,True,6,1,5,5,3,22,18812,8277,1,2,1,1,43
3701312032,10046521,13541.666666666666,15,True,6,1,5,5,3,34,18812,8277,1,2,1,1,43
3701310440,1481,7833.333333333333,0,False,6,19038,5,3,1,10,12355,9410,48,2,1,1,43
3701310440,1481,7833.333333333333,0,False,6,19038,5,3,1,34,12355,9410,48,2,1,1,43
3701307951,1481,14884.375,0,False,6,19038,5,6,1,15,4914,9410,48,2,1,1,43
3701307951,1481,14884.375,0,False,6,19038,5,6,1,16,4914,9410,48,2,1,1,43
3701307873,1612748,14884.375,15,True,6,3562,5,4,1,27,5630,7442,48,2,1,1,43
3701307873,1612748,14884.375,15,True,6,3562,5,4,1,34,5630,7442,48,2,1,1,43
3701306999,1612748,14884.375,15,False,6,3562,5,6,1,27,16496,7442,48,2,1,1,43
3701306999,1612748,14884.375,15,False,6,3562,5,6,1,34,16496,7442,48,2,1,1,43
3701305851,2632918,5416.666666666667,4,False,6,1330,5,3,1,22,476,5475,48,2,1,1,43
3701305851,2632918,5416.666666666667,4,False,6,1330,5,3,1,21,476,5475,48,2,1,1,43
3701305851,2632918,5416.666666666667,4,False,6,1330,5,3,1,34,476,5475,48,2,1,1,43
3701304427,3486,8360.0,15,False,6,24933,2,4,3,22,8328,3703,19,2,1,1,43
3701304053,368900,12500.0,15,False,6,100,2,4,3,34,6818,1853,48,1,1,1,43
3701302770,3486,9240.0,15,False,6,24933,2,4,3,34,8425,3703,19,2,1,1,43
3701301975,3486,5544.0,5,False,6,24933,2,4,3,34,19001,3703,19,2,1,1,43
3701197735,18092211,1000.0,0,True,6,237,4,6,1,25,4935,3172,48,2,1,1,43
3701197735,18092211,1000.0,0,True,6,237,4,6,1,23,4935,3172,48,2,1,1,43
3701197735,18092211,1000.0,0,True,6,237,4,6,1,5,4935,3172,48,2,1,1,43
3699426457,6575553,14241.666666666666,15,False,6,26799,5,4,1,12,16482,1332,11,2,1,1,43
3699426457,6575553,14241.666666666666,15,False,6,26799,5,4,1,34,16482,1332,11,2,1,1,43
3699426457,6575553,14241.666666666666,15,False,6,26799,5,4,1,27,16482,1332,11,2,1,1,43
3699422724,6575553,14884.375,0,False,6,26799,5,4,1,12,15949,1332,11,2,1,1,43
3699422724,6575553,14884.375,0,False,6,26799,5,4,1,34,15949,1332,11,2,1,1,43
3699422724,6575553,14884.375,0,False,6,26799,5,4,1,27,15949,1332,11,2,1,1,43
3699421413,1441,12083.333333333334,15,False,6,26799,5,4,1,33,18648,3432,48,2,1,1,43
3699421413,1441,12083.333333333334,15,False,6,26799,5,4,1,32,18648,3432,48,2,1,1,43
3699421413,1441,12083.333333333334,15,False,6,26799,5,4,1,27,18648,3432,48,2,1,1,43
3699420734,1441,7791.666666666667,2,False,6,26799,5,4,1,34,4246,3432,48,2,1,1,43
3699420734,1441,7791.666666666667,2,False,6,26799,5,4,1,27,4246,3432,48,2,1,1,43
3699419861,12709,12500.0,0,False,6,10499,5,4,1,21,16822,9216,48,2,1,1,43
3699419861,12709,12500.0,0,False,6,10499,5,4,1,22,16822,9216,48,2,1,1,43
3699419352,1703,3344.0,0,False,6,26799,2,4,1,30,2080,1951,48,2,1,1,43
3699418396,1703,2816.0,0,False,6,26799,2,4,1,21,10917,1951,48,2,1,1,43
3699417520,1703,3696.0,0,False,6,26799,2,4,1,28,10253,1951,48,2,1,1,43
3699416611,40931973,11779.166666666666,6,False,6,2159,5,4,1,21,4985,2673,48,2,1,1,43
3699407621,3649864,12500.0,0,False,6,1099,5,2,1,22,8337,3254,48,2,1,1,43
3699407621,3649864,12500.0,0,False,6,1099,5,2,1,21,8337,3254,48,2,1,1,43
3699403608,2518106,12500.0,6,False,6,1644,5,4,3,16,11227,6025,48,2,1,1,43
3699403608,2518106,12500.0,6,False,6,1644,5,4,3,21,11227,6025,48,2,1,1,43
3699401859,3619383,7312.5,5,False,6,650,5,4,1,23,3090,1922,48,2,1,1,43
3699401859,3619383,7312.5,5,False,6,650,5,4,1,24,3090,1922,48,2,1,1,43
3699401794,18058364,3344.0,15,True,6,332,2,2,1,28,2497,8386,48,2,1,1,43
3699098526,26244696,10416.666666666666,15,False,6,114,5,4,3,16,14947,6793,48,2,1,1,43
3699098526,26244696,10416.666666666666,15,False,6,114,5,4,3,21,14947,6793,48,2,1,1,43
3699088402,1916708,14884.375,15,False,6,1026,5,4,3,27,15044,5683,48,2,1,1,43
3699088402,1916708,14884.375,15,False,6,1026,5,4,3,34,15044,5683,48,2,1,1,43
3699080250,1441,12083.333333333334,12,False,6,26799,5,4,1,33,8086,3432,48,2,1,1,43
3699080250,1441,12083.333333333334,12,False,6,26799,5,4,1,32,8086,3432,48,2,1,1,43
3699080250,1441,12083.333333333334,12,False,6,26799,5,4,1,27,8086,3432,48,2,1,1,43
3699078768,1441,7000.0,6,False,6,26799,5,4,1,34,4254,3432,48,2,1,1,43
3699078768,1441,7000.0,6,False,6,26799,5,4,1,27,4254,3432,48,2,1,1,43
3699078388,1441,12083.333333333334,15,False,6,26799,5,4,1,33,8086,3432,48,2,1,1,43
3699078388,1441,12083.333333333334,15,False,6,26799,5,4,1,32,8086,3432,48,2,1,1,43
3699078388,1441,12083.333333333334,15,False,6,26799,5,4,1,27,8086,3432,48,2,1,1,43
